g,a1,d,u
0.029965623542312,2.09572132293159,-2.35507704565279,1
0.267949917442019,1.27923398135929,-0.10815222511998,1
0.0014856903938965,1.17553085342253,-0.393005588309599,1
0.017836967911421,1.34067108538829,-0.928820170410508,1
0.0018124301809563,1.2121461166583,-0.486975542080303,1
0.0363773078901204,1.03521894899435,0.0674168393286071,1
0.0008379669279717,1.80361358617375,-2.3230114537065,1
0.0013171517785025,0.88263422685097,0.199280749794035,1
0.0004054615866353,1.66144236085643,-3.18023456862689,1
0.0614581255336659,1.28819758030011,-0.0607598717783148,1
0.0002012541004247,1.4304406271425,-1.84812198289478,1
0.0027165305276485,2.43471287589234,-4.4703435204057,1
0.524004258402355,1.53799950593696,-0.497637342085793,1
0.136988878710517,1.44854202442279,-0.0298832718488838,1
0.088860255929189,1.2497980649259,0.123862865812215,1
0.0174531488608576,1.53081316854996,-0.582158680681835,1
0.133238250602201,1.00663797294331,-0.0303721467550141,1
0.0743436415842255,0.561383550856491,1.30820877895269,1
0.0049940918677784,0.585760581451933,1.40441701313877,1
0.000204975024058,1.56451332645699,-1.8163794514707,1
0.256828985297304,1.60230137560343,-0.641116726034639,1
0.381751455280794,0.760192327986568,0.646998742201575,1
0.0870562157875973,1.18216895099963,-0.123355495190684,1
0.0007089330216571,1.77682291107186,-1.60475588802891,1
0.0004161424510087,1.70856239560741,-2.88953998871635,1
0.0944391103786402,1.0680899891846,0.263535832258938,1
0.001560611179618,0.973819837083937,0.394447029267161,1
0.427264702891362,1.05984280584946,0.320868465571354,1
0.0725734184827689,1.52873605274101,-0.613379986809064,1
0.0058558711191477,0.727389485149956,0.5491214863018,1
0.0004267038981186,1.08865213754771,-0.601365326610944,1
0.0041256710509608,1.18062007315397,-0.950504949302072,1
0.011983512533843,1.33437820369808,-1.25091700304551,1
0.0511872036074256,0.807797445653062,0.504346566565276,1
0.0004122100997893,1.36693125520782,-0.508621997475419,1
0.147292942345527,0.74041619646958,1.04235010527197,1
0.054869988350543,0.714825492995232,0.491673143077335,1
0.311315351085742,1.24962167161455,-0.124078251637761,1
0.0098509616615843,0.528292219299273,1.21095644976023,1
0.0019643386751459,0.934023368068119,-0.0486194455278773,1
0.109546443244981,1.35659238243676,-0.504116043227835,1
0.187805624464896,1.09218050127347,0.0285343764570932,1
0.0191319169388938,1.41568095420088,-1.02811531270822,1
0.272340983968705,1.00466944854649,-0.0329040735787036,1
0.298518810748922,1.06577942690665,0.35528245434472,1
0.0430340649316749,1.22813807492492,-0.686221304862956,1
0.160951304381005,0.985350647818493,0.379539341227129,1
0.0004795086859343,1.3700207423122,-1.88624275803097,1
0.0843485457050035,1.00410153962863,0.192485942290827,1
0.0276630405683079,1.19168089631836,-1.00917798643941,1
0.0218537218980634,1.16281933514737,-0.43959453671716,1
0.125717727163414,0.944317331701396,0.387207205272827,1
0.0026570646117071,1.75829652571668,-2.46654490827083,1
0.0202411916512899,1.17200966904147,-0.845577255185681,1
0.0114188609935778,1.16109158807589,-0.0986826133516244,1
0.0011502558917954,1.03210969355019,-0.191739970638624,1
0.0009492148096526,1.24621131805092,-0.799616498006668,1
0.116615967346285,1.42136073557784,-0.377254917309549,1
0.614448808279012,0.781349110656566,-0.0974678436315715,1
0.0017341751974839,1.21670340139486,-0.242395130341597,1
0.0028876685973353,0.924457203979838,0.361190143446851,1
0.0004665106267711,1.20015237144506,-0.186605912630846,1
0.0006937204678657,1.2784093642192,-0.704671122166204,1
0.011501017612663,1.4610882022259,-1.78316196608027,1
0.320751343953865,1.51966468414608,-0.0682433927557276,1
0.0178652633230284,1.97616390195871,-2.27107195389624,1
0.0398879214916072,1.25438360733143,-0.55495518005226,1
0.0324396001682013,1.39453942611408,-1.44624524986762,1
0.0150494672274563,1.36037439425794,-1.23517088145436,1
0.0579500124266696,1.48063954910267,-1.02748265947234,1
0.150960854607034,0.825486701914861,0.411034132843069,1
0.117701457345202,1.11173892832447,-0.164045619739809,1
0.0346326002197495,1.38180702082971,-0.862731735000516,1
0.348717712014974,1.32142524274614,-0.0304601046475077,1
0.0019795898676187,0.909192745653132,0.452576795128262,1
0.0010031398009414,1.26701845873521,-0.63207149161478,1
0.0226680797480572,1.37928540432156,-0.922316525110186,1
0.0636170649630615,1.2631305512316,-0.741783962396252,1
0.0958002019087604,0.694026701102159,0.450267818422653,1
0.265640056233174,1.01308507201949,0.480458082522431,1
0.0001818288011555,1.93350686950612,-2.44056145335988,1
0.001033951169711,1.11934179871236,-0.21482445050009,1
0.0649678865527513,1.25190160825551,-0.164451680692073,1
0.0640795387961022,1.25848192125524,-0.0514983930078494,1
0.433410692638825,1.53822461140701,-0.171299504286267,1
0.0027351820431493,1.44233828028705,-0.681385502626864,1
0.0148329007088168,1.21916969841977,0.134589955438964,1
0.0803913623866393,1.00284224812905,0.0191473933055163,1
0.0312850665831784,1.60850353782045,-1.37204311605657,1
0.0103506480975718,1.36689566581168,-0.964983199975248,1
0.0061695158693949,1.43951622848136,-2.01402845616038,1
0.25513934802832,1.63264186802176,-0.143507785679013,1
0.034190625906136,1.48938530341912,-0.745474120621147,1
0.0001550904217403,1.61322999032296,-2.09045523075759,1
0.248483674079117,1.0405718576219,0.359653909992733,1
0.0275146697722864,0.940605721278699,0.610764599870682,1
0.131963028747916,0.899782320602682,0.612318688257301,1
0.115031897350816,0.754138481921983,0.905828075719956,1
0.0983290211810608,1.30970424217341,-0.261713980039291,1
0.023653940842451,1.18763950753353,-0.891166775309068,1
0.0025141131284179,1.36294368803745,-1.6967145773553,1
0.0004032202063543,1.46293544583087,-1.20639578832868,1
0.213856367474098,1.04290508223191,0.418314879426207,1
0.0001718399196691,1.71340304379812,-2.75942417430258,1
0.0338309192634883,0.931183083133696,0.529940979881648,1
0.0016260657818044,0.88773121368451,-0.118344941982566,1
0.0146000793522864,0.83490435913528,0.373350102867151,1
0.0194897897828927,1.20307394014189,0.210391361663154,1
0.117707682474373,1.45284535892091,-0.524084847681506,1
0.0031954873603818,1.13090726056924,-0.146154495746065,1
0.0014761104186282,1.11984206588361,0.0925825516327442,1
0.0470019427705304,1.13864515587227,-0.261441682315759,1
0.0057179997016492,0.824411403418552,0.41841172588699,1
0.130033940399429,1.21673065244237,0.0508131506833744,1
0.0071921190690708,0.616091240272097,1.05401710963989,1
0.133302528799982,1.01357133938352,0.108453767069158,1
0.185712193389898,1.04466854570388,0.165197220368517,1
4.3393047436607e-05,2.04183183326989,-5.21586120708017,1
0.369785784451254,1.3938148968915,0.22558755708003,1
0.0012671841089305,1.00056311241865,-0.104104687797129,1
0.322077767003951,0.952708209686423,0.374774493187661,1
0.412830824057105,1.07326551034849,0.225201110792354,1
0.0695471066572609,1.4057889915498,-0.302281029834539,1
0.102958137246803,0.841134965044297,0.634593361467829,1
0.0813627442510499,1.18476622681384,-0.117527409838989,1
0.0897159325820388,1.12187410717214,0.159568035586469,1
0.219654764835962,1.10290041520823,-0.0104328723387983,1
0.0151115517715306,0.576917220257879,1.21899193495354,1
0.318197850670691,1.05599438413944,0.370911471849067,1
0.0782408922874149,1.43435581818209,-0.442229610397103,1
0.0476074807918705,1.44295663927516,-0.752084844770879,1
0.0350552317412433,0.89465932017995,0.441244451670385,1
0.151379428497976,1.36174869789978,-0.385743445342527,1
0.0212194307395826,1.69650643639915,-1.67590469127783,1
0.001673007012892,1.6057530110807,-1.86302256469966,1
0.0824881623039012,0.809807813944627,0.739517757368706,1
0.0335075193345263,1.04577912905203,-0.005471028160068,1
0.0001961824806043,1.39149926647316,-1.5831461596136,1
0.186184956520117,1.07881436280302,0.0512776142676196,1
0.0300100377566103,1.10466570027631,-0.0872243873237007,1
0.117370437577317,1.2720837874753,-0.0572328495712127,1
0.226411433516218,1.00559273763592,0.391765158835187,1
0.123370206546505,1.11754893123484,0.135316210538778,1
0.171664437736763,1.28586893700014,-0.358040978637381,1
0.0039896239427026,0.763633644697426,0.366969425144051,1
0.0101816772900417,1.47167264422647,-1.45560261049219,1
0.187453124415947,1.25041978302931,0.0517517246779328,1
0.0686565789838952,1.07307117049648,0.31114729495827,1
0.0439301536267393,1.38898907657359,-0.744477591223595,1
0.393163786727979,1.34526065909167,-0.215337314200273,1
0.0022380933760802,0.841632692875339,-0.0273872340704019,1
0.262287001007913,0.94557475739314,0.593110447123512,1
0.0002426519002816,1.36824885938452,-1.51605473899198,1
0.107149748678121,1.17321155294644,-0.0148665693885114,1
0.0533183798836367,0.990322110024918,0.286736450390709,1
0.315164408522331,0.9819735193148,0.272338253794955,1
0.0542496663668415,1.05182211965002,-0.0758369720482106,1
0.216594724684738,1.10880246274814,0.157605036562038,1
0.191575269533024,1.09365059779381,0.0961143383781544,1
0.0077105741599187,1.68050539923546,-1.77593823743082,1
0.0868363440168898,1.1821467140085,-0.0285741836386402,1
0.123430137326259,0.874806922543297,0.642865498184153,1
0.141875426540328,1.41918822562569,-0.609039813629115,1
0.194456523821155,1.31035905055933,-0.0610421114092255,1
0.0389574146823101,1.43935599698809,-0.814482435928102,1
0.0054950667361443,1.77094754734608,-2.26248340586619,1
0.235514394357143,1.2601213198888,0.452985934019249,1
0.0108513782669451,1.14492623482034,-0.274665340044063,1
0.110117266121488,1.33956874507452,-0.424533679697418,1
0.0181143273042186,1.454049311958,-1.05364890630802,1
0.0898901552401797,1.09508144127966,-0.0212669995591799,1
0.0094198262019131,1.37316700282786,-1.04215210873588,1
0.215318182876199,1.0058316350808,0.920892394340318,1
9.85983930506996e-05,1.51186567345688,-2.3614004707533,1
0.0198449105195203,1.36530117328902,-1.0982629831373,1
0.102309385076522,1.1625742580145,0.0438478005457817,1
0.408619199049652,1.04358457231776,0.189585694148604,1
0.0694183378677199,1.54528285062257,-1.12837270883542,1
0.0391303798078934,1.36007034953707,-0.614736337389957,1
0.0807731304142653,1.20023641273659,-0.160453702437101,1
0.0526314484831493,1.24937256689995,-0.280710452514797,1
0.241088042251257,1.32217289678667,-0.162140393621424,1
0.0010176904773506,1.19714172683922,-0.305890103198574,1
0.0357797573960845,1.09096540050257,-0.365596937510957,1
0.001701732331911,0.979256019521151,0.321834166401226,1
0.0057395741794752,0.546873023585009,0.998934413810398,1
0.0018530109501558,1.21522576759794,-0.818772637686076,1
0.0005661430807393,1.21824126787565,-0.457379049184063,1
0.141345201686083,1.0048403076603,0.476994755077938,1
0.445717952036257,0.575641143986652,0.172272574621334,1
0.0122477751155767,1.36922947527914,-0.132638766613697,1
0.0025844381143905,1.0944243075214,0.317429634045005,1
0.0445621262430202,1.39442277309323,-0.305527237132352,1
0.173062229523829,0.742126734859546,0.618076302244638,1
0.101271598415515,0.996445832105151,0.675573265611434,1
0.0004243163968116,1.39671881807036,-1.451017780076,1
0.0448532566091578,1.39929432116671,-0.490566682527845,1
0.0436315585805407,1.32641713799381,-0.689413229637713,1
0.0001570258072911,1.82139857563782,-3.08560053034792,1
0.0209981266025517,1.05507979583745,-0.0778335035133346,1
0.587115492290103,1.35747270732701,-0.186418353718132,1
0.0216637563835467,1.29000957360077,-0.448407583073667,1
0.0002171344002239,1.43776807169424,-1.56638229624635,1
0.0003626527083674,1.63542509120218,-3.04885324259786,1
0.252836228458293,1.08838538513722,0.632016510486785,1
0.242354740788337,1.08375862603308,0.469088157657517,1
0.178546530556482,1.21635448996084,0.203414874354685,1
0.203035806432962,0.856448848425474,0.571300969926615,1
0.055431032154469,1.05325556054643,0.445736276647399,1
0.160824004516208,1.21188942317908,-0.134797166752563,1
0.209524472128754,1.03747391914995,0.454496220254748,1
0.0046055513118969,2.27302495874963,-3.85897815435451,1
0.0501161229434612,1.28830819716733,-0.247988827663178,1
0.0048437763851367,1.01329672682766,0.0559042852169187,1
0.0043060921067542,1.34644697998313,-0.502392369940526,1
0.0632938835927989,1.18133278938671,-0.276277191471397,1
0.0020486956366285,0.932897708018236,0.182656412342134,1
0.0001866022192685,1.67787816643713,-2.14576926992755,1
0.0512008733643982,0.86129155210843,0.0488101046330204,1
0.0141886940751184,0.708397546972414,0.879506978779678,1
0.0746292805204257,1.62464846315185,-0.612980526880917,1
0.125718403753048,1.03473018922728,-0.0084331830546046,1
0.0949804614838202,1.27834719214923,0.327348019681822,1
0.162419777970558,0.900542169649156,0.679585321010031,1
0.0398673535424284,1.34501320604864,-0.708103264434756,1
0.218320913838154,1.21540258658279,-0.379420329576428,1
0.0231519248020682,1.29010345610705,-0.659039651588654,1
0.052190038224436,1.10405330000825,0.169498184450676,1
0.181021243216644,1.11032452050596,0.134455620465664,1
0.0043098048726561,1.51580155322845,-1.86036212882974,1
0.0867955239410142,0.935341386019779,0.202203168977293,1
0.0265707759302322,1.73309100674615,-1.49151039423503,1
0.179727053027504,0.955601036442914,0.620839215084031,1
0.0134468266182107,0.865346357154483,0.480960970237838,1
0.122962395611869,1.17831795780981,0.0819365620991063,1
0.0021467288039403,0.808451400582546,0.442098424249225,1
0.0001793454236818,1.70438460890376,-1.9033121672961,1
0.0150219321051801,1.12682572622726,-0.0724263765567509,1
0.0131745307462874,1.05795900728789,-0.250876584166759,1
0.171850122611617,1.11035568681825,0.613817459452854,1
0.282222318200719,0.928792954101871,0.0177040925833087,1
0.0001628930021878,1.47286177146867,-1.24786609449019,1
0.0002243240591094,1.51479652475067,-1.72121246266632,1
0.0091183250369025,1.46261262131819,-1.5543540774515,1
0.467307247663662,1.23393393717761,-0.114330533450281,1
0.0007076673732644,1.89374274567815,-3.46442677253041,1
0.0441575655411747,1.91062221386394,-1.784296490238,1
0.107701869395656,1.09279569117366,-0.255293950796528,1
0.0342512778971928,1.33423692956209,-0.849929850988813,1
0.0637237549002162,0.738894757633376,0.633984898431805,1
0.20653717296856,1.25906347548768,0.41543608293275,1
0.112624391791829,1.40904987460756,-0.250954692137591,1
0.358186264879952,1.04383318358446,0.25790070532617,1
0.0471992776716753,1.36554755452289,-0.362649477654485,1
0.0178960328710407,1.59733769326669,-1.93627987036598,1
0.0560024774009844,0.791113924992277,0.779827789820567,1
0.240694173656836,0.95209789526531,0.200580228954283,1
0.048999020150712,1.00485395191433,-0.16287463319992,1
0.0031656395777907,0.750512881882909,0.649209253076032,1
0.0495226059043088,0.916181531567578,0.38832882759596,1
0.0163262501836215,1.17022345841987,-1.02732464150462,1
0.0009366140096915,1.56620072317029,-1.311602089798,1
0.0003081697002693,1.22046195650734,-0.393943066286659,1
0.431526671986322,1.22561787479105,0.0497746584353053,1
0.0425476625373499,1.15212437790969,-0.0023431546706175,1
0.0004560222098169,1.64862740682397,-1.48878940129686,1
0.0036488991344101,1.28400758728427,-0.969172648174279,1
0.164689010660931,1.19445578792063,-0.128761881391891,1
0.467747623860876,0.771197767566649,0.453105762495997,1
0.0068434690316487,1.18381074201584,-0.0101397621430786,1
0.0208286467665518,1.29961580232429,-0.680613071493902,1
0.0906935509806708,1.17764319054937,-0.335598034405472,1
0.0027304142301531,1.17453972455198,0.0055687450865431,1
0.0019841993236605,1.0979086690486,-0.351636043729069,1
0.112837059452574,1.05428787019463,0.154735088811168,1
0.0289787957791239,1.87976352924486,-2.23500337439347,1
0.0010478097734938,1.3175561952909,-0.509287655659403,1
0.268011279161402,1.12735507813077,0.393525862395238,1
0.0202061826559222,1.79235763622724,-2.31960491287835,1
0.0039853847167424,1.34365382624113,-1.75934693549053,1
0.0309831433728129,1.41852621362452,-1.21253430022317,1
0.3729175686227,0.9647489764707,0.321353650957725,1
0.0030932339201793,0.997034301646358,0.538226226712518,1
0.0011278905956162,1.16413301426225,-0.588922919785601,1
0.107374883172109,1.20276010686716,-0.376506871913135,1
0.0949694321416259,1.38001853517694,-0.737597608479019,1
0.0007161937616526,2.11628130507179,-4.77015988879071,1
0.184418676087377,1.03015907097726,0.365779067186505,1
0.6358701656611,1.79105281085382,-0.766396141192683,1
0.0652481497533809,1.39080240994455,-0.385691309757227,1
0.163355745998955,1.1659377061706,0.292140892326672,1
0.0791689991343105,1.40928619352889,-0.735719579766318,1
0.206705347224115,1.03903980235854,0.244278888334437,1
0.0052699417414992,2.22911158896857,-3.97778977463215,1
0.0037639646925381,0.852323436699074,0.191506112813998,1
0.192896377635612,1.15976564803021,-0.0607825128483694,1
0.0007138389527342,1.08351890291843,0.260844388300352,1
0.0118222231048173,1.31650726185674,-0.957779207245119,1
0.126979202874407,1.31106131059557,-0.652137238333973,1
0.0077868791587229,0.600125616978037,1.10245215266562,1
0.0067620510515051,0.955011349413307,0.168718086820261,1
0.0191760334310866,1.41336827436648,-0.947121661496868,1
0.066212497661884,1.08581286788877,-0.16750890918774,1
0.0505082697597797,1.71933292571678,-1.0768537401865,1
0.122252269218187,1.18700583037005,-0.0194688330212951,1
0.109665183579329,1.40785100379105,-0.143453479550124,1
0.0576455890146605,1.42509687004535,-0.939451688857096,1
0.0048747586437461,1.47826853675795,-1.2527082646055,1
0.0282874466837244,0.59862035119535,0.853870640904252,1
0.145090362093389,1.24072175182102,-0.332445227035922,1
0.0013601429882345,1.03615319264464,0.157532936815612,1
0.364660420079489,1.39037794050677,-0.502630414933467,1
0.136157302284568,0.962251462320365,0.609244964106128,1
0.0093592364630988,0.80238536347995,0.455313213601845,1
0.0062565148725813,1.52057871973008,-0.733724965800408,1
0.0028133834421643,0.959119411732486,0.428903821770748,1
0.156414161237787,1.01867728332209,0.442191253586105,1
0.0563125757126752,0.987298645753588,-0.290338662573649,1
0.280716786380689,0.884190576197414,0.566761275091905,1
0.0308260245554247,1.79196312119403,-1.61128194409902,1
0.256269889730492,1.31188761758347,-0.248772731289764,1
0.0009398250355412,0.940412189633783,-0.21202156330084,1
0.0009055541425469,1.11148213617348,0.0440916187336884,1
0.0374519309215727,0.988147535389556,-0.101044212751977,1
0.0012337713759296,1.77514870722663,-3.02008183973428,1
0.160897229749836,1.03706898652917,0.368511951388137,1
0.0265433948267642,1.68625985124389,-1.85302150687703,1
0.003034200547737,0.903237807737807,-0.0375137540227524,1
0.294010126406219,1.10640790995364,0.147958629329897,1
0.138527953171976,1.34176854679208,-0.449252601236099,1
0.0156063550005875,1.27243578473561,-0.986003549097481,1
0.0951173665450039,1.03029739914036,0.25304785259766,1
